target_id,target_name,disease_id,disease_name,edge_name
NCBIGene:4233,met,MONDO:0007256,hepatocellular carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0003789,hereditary papillary renal cell carcinoma,biolink:target_for
NCBIGene:4233,met,MONDO:0014739,autosomal recessive nonsyndromic hearing loss 97,biolink:target_for
NCBIGene:4233,met,MONDO:0011806,osteofibrous dysplasia,biolink:target_for
NCBIGene:4233,met,MONDO:0019942,distal arthrogryposis,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0018214,generalized epilepsy with febrile seizures plus,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0100135,dravet syndrome,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0005754,epilepsy with generalized tonic-clonic seizures,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0012320,"migraine, familial hemiplegic, 3",biolink:target_for
NCBIGene:6323,scn1a,MONDO:0800329,"febrile seizures, familial, 3a",biolink:target_for
NCBIGene:6323,scn1a,MONDO:0030268,developmental and epileptic encephalopathy 6b,biolink:target_for
NCBIGene:6323,scn1a,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6331,scn5a,MONDO:0007240,"progressive familial heart block, type 1a",biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011377,long qt syndrome 3,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011001,brugada syndrome 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0024562,sick sinus syndrome 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0000190,ventricular fibrillation,biolink:target_for
NCBIGene:6331,scn5a,DOID:9007,sudden infant death syndrome,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0007171,atrial standstill 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011003,dilated cardiomyopathy 1e,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0013530,"atrial fibrillation, familial, 10",biolink:target_for
NCBIGene:6327,scn2b,MONDO:0014156,"atrial fibrillation, familial, 14",biolink:target_for
NCBIGene:6327,scn2b,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6323,scn1a,MONDO:0018214,generalized epilepsy with febrile seizures plus,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0100135,dravet syndrome,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0005754,epilepsy with generalized tonic-clonic seizures,biolink:target_for
NCBIGene:6323,scn1a,MONDO:0012320,"migraine, familial hemiplegic, 3",biolink:target_for
NCBIGene:6323,scn1a,MONDO:0800329,"febrile seizures, familial, 3a",biolink:target_for
NCBIGene:6323,scn1a,MONDO:0030268,developmental and epileptic encephalopathy 6b,biolink:target_for
NCBIGene:6323,scn1a,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6326,scn2a,MONDO:0011904,"seizures, benign familial infantile, 3",biolink:target_for
NCBIGene:6326,scn2a,MONDO:0013388,"developmental and epileptic encephalopathy, 11",biolink:target_for
NCBIGene:6326,scn2a,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6326,scn2a,MONDO:0016227,hereditary episodic ataxia,biolink:target_for
NCBIGene:6328,scn3a,MONDO:0054776,"epilepsy, familial focal, with variable foci 4",biolink:target_for
NCBIGene:6328,scn3a,MONDO:0033371,"developmental and epileptic encephalopathy, 62",biolink:target_for
NCBIGene:6329,scn4a,MONDO:0008195,paramyotonia congenita of von eulenburg,biolink:target_for
NCBIGene:6329,scn4a,MONDO:0008223,hypokalemic periodic paralysis,biolink:target_for
NCBIGene:6329,scn4a,MONDO:0008224,hyperkalemic periodic paralysis,biolink:target_for
NCBIGene:6329,scn4a,MONDO:0008225,normokalemic periodic paralysis,biolink:target_for
NCBIGene:6329,scn4a,MONDO:0008055,"myotonia congenita, autosomal dominant",biolink:target_for
NCBIGene:6329,scn4a,MONDO:0013620,congenital myasthenic syndrome 16,biolink:target_for
NCBIGene:6329,scn4a,MONDO:0957247,"congenital myopathy 22a, classic",biolink:target_for
NCBIGene:6329,scn4a,MONDO:0957265,"congenital myopathy 22b, severe fetal",biolink:target_for
NCBIGene:6331,scn5a,MONDO:0007240,"progressive familial heart block, type 1a",biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011377,long qt syndrome 3,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011001,brugada syndrome 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0024562,sick sinus syndrome 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0000190,ventricular fibrillation,biolink:target_for
NCBIGene:6331,scn5a,DOID:9007,sudden infant death syndrome,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0007171,atrial standstill 1,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0011003,dilated cardiomyopathy 1e,biolink:target_for
NCBIGene:6331,scn5a,MONDO:0013530,"atrial fibrillation, familial, 10",biolink:target_for
NCBIGene:6334,scn8a,MONDO:0013680,cognitive impairment with or without cerebellar ataxia,biolink:target_for
NCBIGene:6334,scn8a,MONDO:0013801,"developmental and epileptic encephalopathy, 13",biolink:target_for
NCBIGene:6334,scn8a,MONDO:0014903,"seizures, benign familial infantile, 5",biolink:target_for
NCBIGene:6334,scn8a,MONDO:0100092,"myoclonus, familial, 2",biolink:target_for
NCBIGene:6335,scn9a,MONDO:0007571,primary erythermalgia,biolink:target_for
NCBIGene:6335,scn9a,MONDO:0009459,"channelopathy-associated congenital insensitivity to pain, autosomal recessive",biolink:target_for
NCBIGene:6335,scn9a,MONDO:0008179,paroxysmal extreme pain disorder,biolink:target_for
NCBIGene:6336,scn10a,MONDO:0014246,"episodic pain syndrome, familial, 2",biolink:target_for
NCBIGene:4353,mpo,MONDO:0009694,myeloperoxidase deficiency,biolink:target_for
NCBIGene:7173,tpo,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7173,tpo,MONDO:0010133,thyroid dyshormonogenesis 2a,biolink:target_for
NCBIGene:5970,rela,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5970,rela,MONDO:0032659,"mucocutaneous ulceration, chronic",biolink:target_for
NCBIGene:2645,gck,MONDO:0018911,maturity-onset diabetes of the young,biolink:target_for
NCBIGene:2645,gck,MONDO:0011236,hyperinsulinism due to glucokinase deficiency,biolink:target_for
NCBIGene:2645,gck,MONDO:0005148,type 2 diabetes mellitus,biolink:target_for
NCBIGene:2645,gck,MONDO:0100165,permanent neonatal diabetes mellitus 1,biolink:target_for
NCBIGene:6530,slc6a2,MONDO:0001315,neurocirculatory asthenia,biolink:target_for
NCBIGene:9971,nr1h4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:9971,nr1h4,MONDO:0014884,"cholestasis, progressive familial intrahepatic, 5",biolink:target_for
NCBIGene:7421,vdr,MONDO:0024299,vitamin d-dependent rickets,biolink:target_for
NCBIGene:2066,erbb4,MONDO:0014223,amyotrophic lateral sclerosis type 19,biolink:target_for
NCBIGene:2065,erbb3,MONDO:0011868,lethal congenital contracture syndrome 2,biolink:target_for
NCBIGene:2065,erbb3,UMLS:C1851482,"erythroleukemia, familial",biolink:target_for
NCBIGene:2065,erbb3,MONDO:8000011,"visceral neuropathy, familial, 1, autosomal recessive",biolink:target_for
NCBIGene:5347,plk1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7046,tgfbr1,MONDO:0012212,loeys-dietz syndrome 1,biolink:target_for
NCBIGene:7046,tgfbr1,OMIM:132800,multiple self-healing squamous epithelioma,biolink:target_for
NCBIGene:26191,ptpn22,MONDO:0007915,systemic lupus erythematosus,biolink:target_for
NCBIGene:26191,ptpn22,MONDO:0005147,type 1 diabetes mellitus,biolink:target_for
NCBIGene:26191,ptpn22,MONDO:0008383,rheumatoid arthritis,biolink:target_for
NCBIGene:26191,ptpn22,MONDO:0008661,vitiligo,biolink:target_for
NCBIGene:6622,snca,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:6622,snca,MONDO:0008200,autosomal dominant parkinson disease 1,biolink:target_for
NCBIGene:6622,snca,MONDO:0011562,autosomal dominant parkinson disease 4,biolink:target_for
NCBIGene:6622,snca,MONDO:0007488,lewy body dementia,biolink:target_for
NCBIGene:1513,ctsk,MONDO:0009940,pycnodysostosis,biolink:target_for
NCBIGene:51135,irak4,MONDO:0011888,immunodeficiency 67,biolink:target_for
NCBIGene:23043,tnik,MONDO:0014876,"intellectual disability, autosomal recessive 54",biolink:target_for
NCBIGene:6885,map3k7,MONDO:0014935,frontometaphyseal dysplasia 2,biolink:target_for
NCBIGene:6885,map3k7,MONDO:0008005,cardiospondylocarpofacial syndrome,biolink:target_for
NCBIGene:3932,lck,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3932,lck,MONDO:0014334,severe combined immunodeficiency due to lck deficiency,biolink:target_for
NCBIGene:11213,irak3,MONDO:0004979,asthma,biolink:target_for
NCBIGene:3557,il1rn,MONDO:0012966,"microvascular complications of diabetes, susceptibility to, 4",biolink:target_for
NCBIGene:3557,il1rn,MONDO:0013021,sterile multifocal osteomyelitis with periostitis and pustulosis,biolink:target_for
NCBIGene:6608,smo,MONDO:0011134,curry-jones syndrome,biolink:target_for
NCBIGene:641,blm,MONDO:0008876,bloom syndrome,biolink:target_for
NCBIGene:8019,brd3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:676,brdt,MONDO:0054725,spermatogenic failure 21,biolink:target_for
NCBIGene:2693,ghsr,MONDO:0000050,isolated congenital growth hormone deficiency,biolink:target_for
NCBIGene:90,acvr1,MONDO:0007606,fibrodysplasia ossificans progressiva,biolink:target_for
NCBIGene:94,acvrl1,MONDO:0019180,hereditary hemorrhagic telangiectasia,biolink:target_for
NCBIGene:657,bmpr1a,MONDO:0012830,chromosome 10q23 deletion syndrome,biolink:target_for
NCBIGene:657,bmpr1a,HP:0005227,adenomatous colonic polyposis,biolink:target_for
NCBIGene:657,bmpr1a,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:91,acvr1b,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:658,bmpr1b,MONDO:0012274,acromesomelic dysplasia 3,biolink:target_for
NCBIGene:658,bmpr1b,MONDO:0007216,brachydactyly type a2,biolink:target_for
NCBIGene:658,bmpr1b,MONDO:0007215,brachydactyly type a1,biolink:target_for
NCBIGene:51776,map3k20,MONDO:0014816,split-foot malformation-mesoaxial polydactyly syndrome,biolink:target_for
NCBIGene:51776,map3k20,MONDO:0054695,"myopathy, centronuclear, 6, with fiber-type disproportion",biolink:target_for
NCBIGene:5795,ptprj,MONDO:0957578,thrombocytopenia 10,biolink:target_for
NCBIGene:7957,epm2a,MONDO:0958199,myoclonic epilepsy of lafora 1,biolink:target_for
NCBIGene:1848,dusp6,MONDO:0014105,hypogonadotropic hypogonadism 19 with or without anosmia,biolink:target_for
NCBIGene:5788,ptprc,MONDO:0005301,multiple sclerosis,biolink:target_for
NCBIGene:5788,ptprc,MONDO:0800104,immunodeficiency 105,biolink:target_for
NCBIGene:8556,cdc14a,MONDO:0012091,autosomal recessive nonsyndromic hearing loss 32,biolink:target_for
NCBIGene:5805,pts,MONDO:0009863,bh4-deficient hyperphenylalaninemia a,biolink:target_for
NCBIGene:5524,ptpa,MONDO:0957576,"parkinson disease 25, autosomal recessive early-onset, with impaired intellectual development",biolink:target_for
NCBIGene:11145,plaat3,MONDO:0020088,familial partial lipodystrophy,biolink:target_for
NCBIGene:5657,prtn3,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:23435,tardbp,MONDO:0012790,amyotrophic lateral sclerosis type 10,biolink:target_for
NCBIGene:185,agtr1,MONDO:0017609,renal tubular dysgenesis,biolink:target_for
NCBIGene:3716,jak1,MONDO:0033558,"autoinflammation, immune dysregulation, and eosinophilia",biolink:target_for
NCBIGene:114548,nlrp3,MONDO:0007349,familial cold autoinflammatory syndrome 1,biolink:target_for
NCBIGene:114548,nlrp3,MONDO:0008633,muckle-wells syndrome,biolink:target_for
NCBIGene:114548,nlrp3,MONDO:0011776,cinca syndrome,biolink:target_for
NCBIGene:114548,nlrp3,MONDO:0007849,keratitis fugax hereditaria,biolink:target_for
NCBIGene:114548,nlrp3,MONDO:0033261,"hearing loss, autosomal dominant 34, with or without inflammation",biolink:target_for
NCBIGene:4297,kmt2a,MONDO:0011518,wiedemann-steiner syndrome,biolink:target_for
NCBIGene:4297,kmt2a,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:7468,nsd2,MONDO:0859219,rauch-steindl syndrome,biolink:target_for
NCBIGene:7468,nsd2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:166929,sgms2,MONDO:0007470,calvarial doughnut lesions-bone fragility syndrome,biolink:target_for
NCBIGene:166929,sgms2,MONDO:0800204,calvarial doughnut lesions with bone fragility and spondylometaphyseal dysplasia,biolink:target_for
NCBIGene:3690,itgb3,MONDO:0031009,glanzmann thrombasthenia 2,biolink:target_for
NCBIGene:3690,itgb3,MONDO:0030996,"bleeding disorder, platelet-type, 24",biolink:target_for
NCBIGene:3694,itgb6,MONDO:0019507,amelogenesis imperfecta,biolink:target_for
NCBIGene:3674,itga2b,MONDO:0031332,glanzmann thrombasthenia 1,biolink:target_for
NCBIGene:3674,itga2b,MONDO:0008552,platelet-type bleeding disorder 16,biolink:target_for
NCBIGene:2990,gusb,MONDO:0009662,mucopolysaccharidosis type 7,biolink:target_for
NCBIGene:3417,idh1,MONDO:0021042,glioma,biolink:target_for
NCBIGene:3417,idh1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:3418,idh2,MONDO:0013345,d-2-hydroxyglutaric aciduria 2,biolink:target_for
NCBIGene:3418,idh2,MONDO:0021042,glioma,biolink:target_for
NCBIGene:3418,idh2,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:1019,cdk4,MONDO:0005012,cutaneous melanoma,biolink:target_for
NCBIGene:1021,cdk6,MONDO:0014484,"microcephaly 12, primary, autosomal recessive",biolink:target_for
NCBIGene:894,ccnd2,MONDO:0014408,megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3,biolink:target_for
NCBIGene:6272,sort1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:920,cd4,MONDO:0030981,immunodeficiency 79,biolink:target_for
NCBIGene:5972,ren,MONDO:0017609,renal tubular dysgenesis,biolink:target_for
NCBIGene:5972,ren,MONDO:0020726,"tubulointerstitial kidney disease, autosomal dominant, 2",biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0007037,achondroplasia,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0012833,crouzon syndrome-acanthosis nigricans syndrome,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0017042,thanatophoric dysplasia,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0017042,thanatophoric dysplasia,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0007793,hypochondroplasia,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0001187,urinary bladder cancer,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0002974,cervical cancer,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0012504,camptodactyly-tall stature-scoliosis-hearing loss syndrome,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0005235,smoldering plasma cell myeloma,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0859577,lacrimoauriculodentodigital syndrome 2,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0008093,"nevus, epidermal",biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0011274,muenke syndrome,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0008420,seborrheic keratosis,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0010108,testicular germ cell tumor,biolink:target_for
NCBIGene:2261,fgfr3,MONDO:0014658,severe achondroplasia-developmental delay-acanthosis nigricans syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007405,crouzon syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007400,jackson-weiss syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007041,apert syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007043,pfeiffer syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007412,beare-stevenson cutis gyrata syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0015704,familial scaphocephaly syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007872,ladd syndrome,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0020667,antley-bixler syndrome without genital anomalies or disordered steroidogenesis,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0013815,bent bone dysplasia syndrome 1,biolink:target_for
NCBIGene:2263,fgfr2,MONDO:0007042,saethre-chotzen syndrome,biolink:target_for
NCBIGene:2264,fgfr4,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:9833,melk,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:84919,ppp1r15b,MONDO:0014785,"microcephaly, short stature, and impaired glucose metabolism 2",biolink:target_for
NCBIGene:84919,ppp1r15b,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:5243,abcb1,MONDO:0012831,inflammatory bowel disease 13,biolink:target_for
NCBIGene:4363,abcc1,MONDO:0030058,"hearing loss, autosomal dominant 77",biolink:target_for
NCBIGene:7067,thra,MONDO:0018612,congenital hypothyroidism,biolink:target_for
NCBIGene:7068,thrb,MONDO:0008569,"thyroid hormone resistance, generalized, autosomal dominant",biolink:target_for
NCBIGene:7068,thrb,MONDO:0010131,"thyroid hormone resistance, generalized, autosomal recessive",biolink:target_for
NCBIGene:7068,thrb,MONDO:0007784,selective pituitary resistance to thyroid hormone,biolink:target_for
NCBIGene:2203,fbp1,MONDO:0009251,"fructose-1,6-bisphosphatase deficiency",biolink:target_for
UniProtKB:P57078,ripk4_human receptor-interacting serine/threonine-protein kinase 4 (sprot),MONDO:0009901,bartsocas-papas syndrome 1,biolink:target_for
UniProtKB:P57078,ripk4_human receptor-interacting serine/threonine-protein kinase 4 (sprot),MONDO:0008959,chand syndrome,biolink:target_for
NCBIGene:1457,csnk2a1,MONDO:0014893,okur-chung neurodevelopmental syndrome,biolink:target_for
NCBIGene:23396,pip5k1c,MONDO:0012656,lethal congenital contracture syndrome 3,biolink:target_for
NCBIGene:640,blk,MONDO:0018911,maturity-onset diabetes of the young,biolink:target_for
NCBIGene:6850,syk,MONDO:0030308,immunodeficiency 82 with systemic inflammation,biolink:target_for
NCBIGene:3716,jak1,MONDO:0033558,"autoinflammation, immune dysregulation, and eosinophilia",biolink:target_for
NCBIGene:7297,tyk2,MONDO:0012682,immunodeficiency 35,biolink:target_for
NCBIGene:2539,g6pd,MONDO:0009340,non-spherocytic hemolytic anemia due to hexokinase deficiency,biolink:target_for
NCBIGene:4160,mc4r,MONDO:0011122,obesity disorder,biolink:target_for
NCBIGene:4157,mc1r,MONDO:0005012,cutaneous melanoma,biolink:target_for
NCBIGene:26503,slc17a5,MONDO:0011449,salla disease,biolink:target_for
NCBIGene:26503,slc17a5,MONDO:0010027,"free sialic acid storage disease, infantile form",biolink:target_for
NCBIGene:7124,tnf,MONDO:0011849,psoriatic arthritis,biolink:target_for
NCBIGene:7297,tyk2,MONDO:0012682,immunodeficiency 35,biolink:target_for
NCBIGene:8737,ripk1,MONDO:0020849,immunodeficiency 57,biolink:target_for
NCBIGene:8737,ripk1,MONDO:0030018,autoinflammation with episodic fever and lymphadenopathy,biolink:target_for
NCBIGene:1129,chrm2,MONDO:0002009,major depressive disorder,biolink:target_for
NCBIGene:10892,malt1,MONDO:0014197,combined immunodeficiency due to malt1 deficiency,biolink:target_for
NCBIGene:10892,malt1,UMLS:C0027667,"neoplasms, unknown primary",biolink:target_for
NCBIGene:56997,coq8a,MONDO:0018151,coenzyme q10 deficiency,biolink:target_for
NCBIGene:1509,ctsd,MONDO:0012414,neuronal ceroid lipofuscinosis 10,biolink:target_for
NCBIGene:84888,sppl2a,MONDO:0030448,immunodeficiency 86,biolink:target_for
NCBIGene:5663,psen1,MONDO:0011913,alzheimer disease 3,biolink:target_for
NCBIGene:5663,psen1,MONDO:0017276,frontotemporal dementia,biolink:target_for
NCBIGene:5663,psen1,MONDO:0013371,dilated cardiomyopathy 1u,biolink:target_for
