drug_id,drug_name,disease_id,disease_name,edge_name
CHEBI:4167,D-glucose,HP:0001892,Abnormal bleeding,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0001892,Abnormal bleeding,biolink:treats
DRUGBANK:DB00028,Human immunoglobulin G,HP:0001892,Abnormal bleeding,biolink:treats
DRUGBANK:DB09222,Fibrinogen human,HP:0001892,Abnormal bleeding,biolink:treats
CHEBI:10033,Warfarin,HP:0001907,Thromboembolism,biolink:treats
CHEBI:142437,lepirudin,HP:0001907,Thromboembolism,biolink:treats
CHEBI:28304,Heparin,HP:0001907,Thromboembolism,biolink:treats
CHEBI:30769,Citric acid,HP:0001907,Thromboembolism,biolink:treats
CHEBI:31632,fondaparinux sodium,HP:0001907,Thromboembolism,biolink:treats
CHEBI:37941,Clopidogrel,HP:0001907,Thromboembolism,biolink:treats
CHEBI:70746,Dabigatran etexilate,HP:0001907,Thromboembolism,biolink:treats
CHEBI:72296,Apixaban,HP:0001907,Thromboembolism,biolink:treats
UNII:LR3UXN0193,Methoxy polyethylene glycol-epoetin beta,HP:0001907,Thromboembolism,biolink:treats
CHEBI:15377,Water,HP:0001944,Dehydration,biolink:treats
CHEBI:17996,Chloride ion,HP:0001944,Dehydration,biolink:treats
CHEBI:26710,Sodium chloride,HP:0001944,Dehydration,biolink:treats
CHEBI:29101,Sodium cation,HP:0001944,Dehydration,biolink:treats
CHEBI:4167,D-glucose,HP:0001944,Dehydration,biolink:treats
CHEBI:422,L-Lactic acid,HP:0001944,Dehydration,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0001944,Dehydration,biolink:treats
DRUGBANK:DB00083,Botulinum toxin type A,HP:0001944,Dehydration,biolink:treats
DRUGBANK:DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated),HP:0001944,Dehydration,biolink:treats
PUBCHEM.COMPOUND:91820602,Hyaluronidase (human recombinant),HP:0001944,Dehydration,biolink:treats
CHEBI:135047,Phenyltoloxamine,HP:0001945,Fever,biolink:treats
CHEBI:17621,Flavin mononucleotide,HP:0001945,Fever,biolink:treats
CHEBI:27373,Dexpanthenol,HP:0001945,Fever,biolink:treats
CHEBI:46195,Acetaminophen,HP:0001945,Fever,biolink:treats
CHEBI:5855,Ibuprofen,HP:0001945,Fever,biolink:treats
CHEBI:6456,Lidocaine,HP:0001945,Fever,biolink:treats
CHEBI:6538,Loratadine,HP:0001945,Fever,biolink:treats
CHEBI:7476,Naproxen,HP:0001945,Fever,biolink:treats
CHEBI:26710,Sodium chloride,HP:0001959,Polydipsia,biolink:treats
CHEBI:4450,Desmopressin,HP:0001959,Polydipsia,biolink:treats
CHEBI:16347,Levocarnitine,HP:0001985,Hypoketotic hypoglycemia,biolink:treats
CHEBI:30746,Benzoic acid,HP:0001987,Hyperammonemia,biolink:treats
CHEBI:41500,Phenylbutyric acid,HP:0001987,Hyperammonemia,biolink:treats
CHEBI:71028,Carglumic acid,HP:0001987,Hyperammonemia,biolink:treats
CHEBI:75246,Rifaximin,HP:0001987,Hyperammonemia,biolink:treats
DRUGBANK:DB00030,Insulin human,HP:0001993,Ketoacidosis,biolink:treats
CHEBI:30769,Citric acid,HP:0001996,Chronic metabolic acidosis,biolink:treats
CHEBI:16794,Scopolamine,HP:0002013,Vomiting,biolink:treats
CHEBI:26710,Sodium chloride,HP:0002013,Vomiting,biolink:treats
CHEBI:3647,Chlorpromazine,HP:0002013,Vomiting,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,HP:0002013,Vomiting,biolink:treats
CHEBI:4682,dolasetron,HP:0002013,Vomiting,biolink:treats
CHEBI:4717,Droperidol,HP:0002013,Vomiting,biolink:treats
CHEBI:499361,Aprepitant,HP:0002013,Vomiting,biolink:treats
CHEBI:5537,Granisetron,HP:0002013,Vomiting,biolink:treats
CHEBI:5538,Granisetron hydrochloride,HP:0002013,Vomiting,biolink:treats
CHEBI:5818,Hydroxyzine,HP:0002013,Vomiting,biolink:treats
CHEBI:59771,8-chlorotheophylline,HP:0002013,Vomiting,biolink:treats
CHEBI:59773,Cromoglicic acid,HP:0002013,Vomiting,biolink:treats
CHEBI:64311,FOSAPREPITANT DIMEGLUMINE,HP:0002013,Vomiting,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002013,Vomiting,biolink:treats
CHEBI:6538,Loratadine,HP:0002013,Vomiting,biolink:treats
CHEBI:66964,Dronabinol,HP:0002013,Vomiting,biolink:treats
CHEBI:6709,Meclizine,HP:0002013,Vomiting,biolink:treats
CHEBI:6754,Meperidine,HP:0002013,Vomiting,biolink:treats
CHEBI:6899,METOCLOPRAMIDE HYDROCHLORIDE,HP:0002013,Vomiting,biolink:treats
CHEBI:7735,Olanzapine,HP:0002013,Vomiting,biolink:treats
CHEBI:7773,Ondansetron,HP:0002013,Vomiting,biolink:treats
CHEBI:8028,Perphenazine,HP:0002013,Vomiting,biolink:treats
CHEBI:8069,Phenobarbital,HP:0002013,Vomiting,biolink:treats
CHEBI:8435,Prochlorperazine,HP:0002013,Vomiting,biolink:treats
CHEBI:8461,Promethazine,HP:0002013,Vomiting,biolink:treats
CHEBI:85157,PALONOSETRON HYDROCHLORIDE,HP:0002013,Vomiting,biolink:treats
CHEBI:90908,Rolapitant,HP:0002013,Vomiting,biolink:treats
RXCUI:1375946,doxylamine / pyridoxine Delayed Release Oral Tablet,HP:0002013,Vomiting,biolink:treats
RXCUI:1552339,netupitant / palonosetron Oral Product,HP:0002013,Vomiting,biolink:treats
UNII:2N4O9L084N,Nabilone,HP:0002013,Vomiting,biolink:treats
UNII:YZS3R7LP44,Palonosetron,HP:0002013,Vomiting,biolink:treats
UNII:ZR36MFA9P8,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,HP:0002013,Vomiting,biolink:treats
CHEBI:16794,Scopolamine,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:22652,Ascorbic acid,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:30251,iron pentacarbonyl,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:3647,Chlorpromazine,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:4735,Edetic acid,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:499361,Aprepitant,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:5818,Hydroxyzine,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:66964,Dronabinol,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:6899,METOCLOPRAMIDE HYDROCHLORIDE,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:7773,Ondansetron,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:8069,Phenobarbital,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:8461,Promethazine,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:85157,PALONOSETRON HYDROCHLORIDE,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:90908,Rolapitant,HP:0002017,Nausea and vomiting,biolink:treats
RXCUI:1552339,netupitant / palonosetron Oral Product,HP:0002017,Nausea and vomiting,biolink:treats
UNII:YZS3R7LP44,Palonosetron,HP:0002017,Nausea and vomiting,biolink:treats
CHEBI:16794,Scopolamine,HP:0002018,Nausea,biolink:treats
CHEBI:25187,Menthol,HP:0002018,Nausea,biolink:treats
CHEBI:3647,Chlorpromazine,HP:0002018,Nausea,biolink:treats
CHEBI:4462,DEXAMETHASONE SODIUM PHOSPHATE,HP:0002018,Nausea,biolink:treats
CHEBI:4682,dolasetron,HP:0002018,Nausea,biolink:treats
CHEBI:4717,Droperidol,HP:0002018,Nausea,biolink:treats
CHEBI:499361,Aprepitant,HP:0002018,Nausea,biolink:treats
CHEBI:5537,Granisetron,HP:0002018,Nausea,biolink:treats
CHEBI:5538,Granisetron hydrochloride,HP:0002018,Nausea,biolink:treats
CHEBI:5818,Hydroxyzine,HP:0002018,Nausea,biolink:treats
CHEBI:59771,8-chlorotheophylline,HP:0002018,Nausea,biolink:treats
CHEBI:59773,Cromoglicic acid,HP:0002018,Nausea,biolink:treats
CHEBI:64311,FOSAPREPITANT DIMEGLUMINE,HP:0002018,Nausea,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002018,Nausea,biolink:treats
CHEBI:6538,Loratadine,HP:0002018,Nausea,biolink:treats
CHEBI:66964,Dronabinol,HP:0002018,Nausea,biolink:treats
CHEBI:6709,Meclizine,HP:0002018,Nausea,biolink:treats
CHEBI:6754,Meperidine,HP:0002018,Nausea,biolink:treats
CHEBI:6899,METOCLOPRAMIDE HYDROCHLORIDE,HP:0002018,Nausea,biolink:treats
CHEBI:7735,Olanzapine,HP:0002018,Nausea,biolink:treats
CHEBI:7773,Ondansetron,HP:0002018,Nausea,biolink:treats
CHEBI:8028,Perphenazine,HP:0002018,Nausea,biolink:treats
CHEBI:8069,Phenobarbital,HP:0002018,Nausea,biolink:treats
CHEBI:8435,Prochlorperazine,HP:0002018,Nausea,biolink:treats
CHEBI:8461,Promethazine,HP:0002018,Nausea,biolink:treats
CHEBI:85157,PALONOSETRON HYDROCHLORIDE,HP:0002018,Nausea,biolink:treats
CHEBI:90908,Rolapitant,HP:0002018,Nausea,biolink:treats
RXCUI:1375946,doxylamine / pyridoxine Delayed Release Oral Tablet,HP:0002018,Nausea,biolink:treats
RXCUI:1552339,netupitant / palonosetron Oral Product,HP:0002018,Nausea,biolink:treats
UNII:2N4O9L084N,Nabilone,HP:0002018,Nausea,biolink:treats
UNII:YZS3R7LP44,Palonosetron,HP:0002018,Nausea,biolink:treats
UNII:ZR36MFA9P8,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,HP:0002018,Nausea,biolink:treats
CHEBI:17439,Cyanocobalamin,HP:0002024,Malabsorption,biolink:treats
CHEBI:4911,Etoposide,HP:0002024,Malabsorption,biolink:treats
CHEBI:116735,Benzocaine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:135935,Tapentadol,HP:0002027,Abdominal pain,biolink:treats
CHEBI:16714,Codeine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:17544,hydrogencarbonate,HP:0002027,Abdominal pain,biolink:treats
CHEBI:187893,Baclofen,HP:0002027,Abdominal pain,biolink:treats
CHEBI:31602,FENTANYL CITRATE,HP:0002027,Abdominal pain,biolink:treats
CHEBI:3215,Bupivacaine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:3216,Buprenorphine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:3242,butorphanol,HP:0002027,Abdominal pain,biolink:treats
CHEBI:3757,Clonidine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:39669,Diflunisal,HP:0002027,Abdominal pain,biolink:treats
CHEBI:41423,Celecoxib,HP:0002027,Abdominal pain,biolink:treats
CHEBI:4508,DICLOFENAC POTASSIUM,HP:0002027,Abdominal pain,biolink:treats
CHEBI:46195,Acetaminophen,HP:0002027,Abdominal pain,biolink:treats
CHEBI:4909,Etodolac,HP:0002027,Abdominal pain,biolink:treats
CHEBI:5004,Fenoprofen,HP:0002027,Abdominal pain,biolink:treats
CHEBI:50140,METHADONE HYDROCHLORIDE,HP:0002027,Abdominal pain,biolink:treats
CHEBI:55340,MORPHINE HYDROCHLORIDE,HP:0002027,Abdominal pain,biolink:treats
CHEBI:5779,Hydrocodone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:5790,Hydromorphone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:5791,HYDROMORPHONE HYDROCHLORIDE,HP:0002027,Abdominal pain,biolink:treats
CHEBI:5855,Ibuprofen,HP:0002027,Abdominal pain,biolink:treats
CHEBI:59773,Cromoglicic acid,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6129,Ketorolac,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6444,Levorphanol,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6456,Lidocaine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6710,Meclofenamic acid,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6717,Mefenamic acid,HP:0002027,Abdominal pain,biolink:treats
CHEBI:6754,Meperidine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7003,MORPHINE SULFATE,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7454,Nalbuphine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7459,Naloxone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7476,Naproxen,HP:0002027,Abdominal pain,biolink:treats
CHEBI:75722,Tramadol,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7852,Oxycodone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:7865,Oxymorphone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:8382,Prednisone,HP:0002027,Abdominal pain,biolink:treats
CHEBI:8461,Promethazine,HP:0002027,Abdominal pain,biolink:treats
CHEBI:8802,Remifentanil,HP:0002027,Abdominal pain,biolink:treats
CHEBI:8890,Ropivacaine,HP:0002027,Abdominal pain,biolink:treats
DRUGBANK:DB13913,Belladonna,HP:0002027,Abdominal pain,biolink:treats
PUBCHEM.COMPOUND:9961017,Targinact,HP:0002027,Abdominal pain,biolink:treats
RXCUI:1151901,acetaminophen / oxycodone Pill,HP:0002027,Abdominal pain,biolink:treats
RXCUI:1153736,aspirin / hydrocodone Pill,HP:0002027,Abdominal pain,biolink:treats
RXCUI:1154591,acetaminophen / caffeine / dihydrocodeine Pill,HP:0002027,Abdominal pain,biolink:treats
RXCUI:1164043,lidocaine / menthol / methyl salicylate Topical Product,HP:0002027,Abdominal pain,biolink:treats
RXCUI:144254,Lortab,HP:0002027,Abdominal pain,biolink:treats
RXCUI:20604,Cetacaine,HP:0002027,Abdominal pain,biolink:treats
RXCUI:2560233,bupivacaine / meloxicam Injectable Product,HP:0002027,Abdominal pain,biolink:treats
RXCUI:370748,acetaminophen / codeine Oral Capsule,HP:0002027,Abdominal pain,biolink:treats
RXCUI:372452,acetaminophen / ibuprofen Oral Tablet,HP:0002027,Abdominal pain,biolink:treats
CHEBI:133326,Barium sulfate,HP:0002043,Esophageal stricture,biolink:treats
DRUGBANK:DB15621,Influenza A virus A/South Australia/34/2019 IVR-197 (H3N2) antigen (formaldehyde inactivated),HP:0002061,Lower limb spasticity,biolink:treats
CHEBI:16684,Atropine,HP:0002063,Rigidity,biolink:treats
CHEBI:187893,Baclofen,HP:0002063,Rigidity,biolink:treats
CHEBI:45652,Succinylcholine,HP:0002063,Rigidity,biolink:treats
CHEBI:135939,Lacosamide,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:27436,Methyltestosterone,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:3387,Carbamazepine,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:6437,Levetiracetam,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:71013,Perampanel,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:8107,Phenytoin,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:8412,Primidone,HP:0002069,Bilateral tonic-clonic seizure,biolink:treats
CHEBI:2618,Amantadine,HP:0002071,Abnormality of extrapyramidal motor function,biolink:treats
CHEBI:3048,Benzatropine,HP:0002071,Abnormality of extrapyramidal motor function,biolink:treats
CHEBI:4636,Diphenhydramine,HP:0002071,Abnormality of extrapyramidal motor function,biolink:treats
CHEBI:9720,Trihexyphenidyl,HP:0002071,Abnormality of extrapyramidal motor function,biolink:treats
CHEBI:45652,Succinylcholine,HP:0002094,Dyspnea,biolink:treats
CHEBI:681848,Doxapram,HP:0002104,Apnea,biolink:treats
CHEBI:3756,Clonazepam,HP:0002121,Generalized non-motor (absence) seizure,biolink:treats
CHEBI:6846,Methsuximide,HP:0002121,Generalized non-motor (absence) seizure,biolink:treats
CHEBI:15365,Acetylsalicylic acid,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:37941,Clopidogrel,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:68558,Ticagrelor,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:68579,Rivaroxaban,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:70746,Dabigatran etexilate,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:72296,Apixaban,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:85973,Edoxaban,HP:0002140,Ischemic stroke,biolink:treats
PUBCHEM.COMPOUND:129627308,Ethyl-S-(+)-Clopidogrel Sulfate,HP:0002140,Ischemic stroke,biolink:treats
RXCUI:1811627,aspirin / omeprazole Oral Product,HP:0002140,Ischemic stroke,biolink:treats
UNII:1RXS4UE564,Alteplase,HP:0002140,Ischemic stroke,biolink:treats
CHEBI:31596,Febuxostat,HP:0002149,Hyperuricemia,biolink:treats
CHEBI:8426,Probenecid,HP:0002149,Hyperuricemia,biolink:treats
CHEBI:90929,Lesinurad,HP:0002149,Hyperuricemia,biolink:treats
PUBCHEM.COMPOUND:137083676,Duzallo,HP:0002149,Hyperuricemia,biolink:treats
UNII:08GY9K1EUO,Rasburicase,HP:0002149,Hyperuricemia,biolink:treats
UNII:0J877412JV,Topiroxostat,HP:0002149,Hyperuricemia,biolink:treats
UNII:305EB53128,Dotinurad,HP:0002149,Hyperuricemia,biolink:treats
CHEBI:29108,Calcium cation,HP:0002153,Hyperkalemia,biolink:treats
CHEBI:3312,Calcium chloride,HP:0002153,Hyperkalemia,biolink:treats
CHEBI:33342,zirconium atom,HP:0002153,Hyperkalemia,biolink:treats
CHEBI:9241,Spironolactone,HP:0002153,Hyperkalemia,biolink:treats
DRUGBANK:DB00083,Botulinum toxin type A,HP:0002153,Hyperkalemia,biolink:treats
UNII:1D1822L42I,Polystyrene sulfonate,HP:0002153,Hyperkalemia,biolink:treats
UNII:1FQ2RY5YHH,Patiromer,HP:0002153,Hyperkalemia,biolink:treats
UNII:D652ZWF066,sodium zirconium cyclosilicate,HP:0002153,Hyperkalemia,biolink:treats
CHEBI:187893,Baclofen,HP:0002169,Clonus,biolink:treats
CHEBI:6888,Methylprednisolone,HP:0002176,Spinal cord compression,biolink:treats
CHEBI:8378,Prednisolone,HP:0002176,Spinal cord compression,biolink:treats
CHEBI:8382,Prednisone,HP:0002176,Spinal cord compression,biolink:treats
CHEBI:6437,Levetiracetam,HP:0002197,Generalized-onset seizure,biolink:treats
PUBCHEM.COMPOUND:26751,Phosphorus P-32,HP:0002202,Pleural effusion,biolink:treats
CHEBI:135686,Alvimopan,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:135901,lanreotide,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:16684,Atropine,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:17439,Cyanocobalamin,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:28241,Papaverine,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:29888,Pyrophosphoric acid,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:3077,Betamethasone,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:31934,OMEPRAZOLE SODIUM,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:3501,CEFOXITIN SODIUM,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:5781,HYDROCORTISONE SODIUM PHOSPHATE,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:59936,ciprofloxacin hydrochloride hydrate,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:6030,Isoniazid,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:68478,Everolimus,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:6888,Methylprednisolone,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:8069,Phenobarbital,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:8382,Prednisone,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
CHEBI:9288,Streptozocin,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
PUBCHEM.COMPOUND:6452753,Technetium Tc-99m pyrophosphate,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
RXCUI:606589,alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / taurine / threonine / tryptophan / tyrosine / valine Injectable Solution,HP:0002239,Gastrointestinal hemorrhage,biolink:treats
UNII:Q6U6J48BWY,Imiglucerase,HP:0002240,Hepatomegaly,biolink:treats
CHEBI:49575,Diazepam,HP:0002305,Athetosis,biolink:treats
CHEBI:16684,Atropine,HP:0002307,Drooling,biolink:treats
RXCUI:2637040,glycopyrronium / neostigmine Prefilled Syringe,HP:0002307,Drooling,biolink:treats
CHEBI:46195,Acetaminophen,HP:0002315,Headache,biolink:treats
CHEBI:4911,Etoposide,HP:0002315,Headache,biolink:treats
CHEBI:6456,Lidocaine,HP:0002315,Headache,biolink:treats
CHEBI:6538,Loratadine,HP:0002315,Headache,biolink:treats
CHEBI:7476,Naproxen,HP:0002315,Headache,biolink:treats
RXCUI:1164043,lidocaine / menthol / methyl salicylate Topical Product,HP:0002315,Headache,biolink:treats
CHEBI:45652,Succinylcholine,HP:0002355,Difficulty walking,biolink:treats
CHEBI:8884,Rocuronium,HP:0002355,Difficulty walking,biolink:treats
CHEBI:9939,Vecuronium,HP:0002355,Difficulty walking,biolink:treats
CHEBI:4710,Doxepin,HP:0002360,Sleep abnormality,biolink:treats
CHEBI:22652,Ascorbic acid,HP:0002373,Febrile seizure (within the age range of 3 months to 6 years),biolink:treats
CHEBI:6717,Mefenamic acid,HP:0002373,Febrile seizure (within the age range of 3 months to 6 years),biolink:treats
CHEBI:16684,Atropine,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:187893,Baclofen,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:3996,Cyclobenzaprine,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:45652,Succinylcholine,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:49575,Diazepam,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:6754,Meperidine,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:8884,Rocuronium,HP:0002487,Hyperkinetic movements,biolink:treats
CHEBI:8382,Prednisone,HP:0002611,Cholestatic liver disease,biolink:treats
CHEBI:10033,Warfarin,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:140427,Desirudin,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:28304,Heparin,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:31632,fondaparinux sodium,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:4911,Etoposide,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:61033,Fondaparinux,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:6446,levothyroxine sodium anhydrous,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:68579,Rivaroxaban,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:70746,Dabigatran etexilate,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:72296,Apixaban,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:85973,Edoxaban,HP:0002625,Deep venous thrombosis,biolink:treats
PUBCHEM.COMPOUND:4125253,Dextran,HP:0002625,Deep venous thrombosis,biolink:treats
UNII:8NZ41MIK1O,Enoxaparin,HP:0002625,Deep venous thrombosis,biolink:treats
UNII:PUE0TO3XDR,Dalteparin,HP:0002625,Deep venous thrombosis,biolink:treats
CHEBI:8378,Prednisolone,HP:0002716,Lymphadenopathy,biolink:treats
DRUGBANK:DB00028,Human immunoglobulin G,HP:0002718,Recurrent bacterial infections,biolink:treats
CHEBI:63598,Levofloxacin,HP:0002719,Recurrent infections,biolink:treats
